departure_code,arrival_code,pos_provider_code,route_type,direct_flight_only,allowed_inbound_days,allowed_outbound_days,sum_of_oneway,app_types
NQZ,MLX,zd.wego.com,airport,false,*,*,true,*
NQZ,MUC,zd.wego.com,airport,false,*,*,true,*
NQZ,AYT,zd.wego.com,airport,false,*,*,true,*
NQZ,EDO,zd.wego.com,airport,false,*,*,true,*
NQZ,STR,zd.wego.com,airport,false,*,*,true,*
NQZ,GYD,zd.wego.com,airport,false,*,*,true,*
NQZ,TZX,zd.wego.com,airport,false,*,*,true,*
NQZ,BJV,zd.wego.com,airport,false,*,*,true,*
NQZ,RZV,zd.wego.com,airport,false,*,*,true,*
NQZ,ADF,zd.wego.com,airport,false,*,*,true,*
NQZ,VAN,zd.wego.com,airport,false,*,*,true,*
NQZ,TAS,zd.wego.com,airport,false,*,*,true,*
NQZ,CDG,zd.wego.com,airport,false,*,*,true,*
NQZ,YKO,zd.wego.com,airport,false,*,*,true,*
NQZ,OGU,zd.wego.com,airport,false,*,*,true,*
NQZ,ADB,zd.wego.com,airport,false,*,*,true,*
NQZ,ECN,zd.wego.com,airport,false,*,*,true,*
NQZ,KSY,zd.wego.com,airport,false,*,*,true,*
NQZ,VIE,zd.wego.com,airport,false,*,*,true,*
NQZ,CKZ,zd.wego.com,airport,false,*,*,true,*
NQZ,DIY,zd.wego.com,airport,false,*,*,true,*
NQZ,KCM,zd.wego.com,airport,false,*,*,true,*
NQZ,FRA,zd.wego.com,airport,false,*,*,true,*
NQZ,JED,zd.wego.com,airport,false,*,*,true,*
NQZ,COV,zd.wego.com,airport,false,*,*,true,*
NQZ,CGN,zd.wego.com,airport,false,*,*,true,*
NQZ,MSR,zd.wego.com,airport,false,*,*,true,*
NQZ,BAL,zd.wego.com,airport,false,*,*,true,*
NQZ,DUS,zd.wego.com,airport,false,*,*,true,*
NQZ,BEG,zd.wego.com,airport,false,*,*,true,*
NQZ,IGD,zd.wego.com,airport,false,*,*,true,*
NQZ,GNY,zd.wego.com,airport,false,*,*,true,*
NQZ,SAW,zd.wego.com,airport,false,*,*,true,*
NQZ,HTY,zd.wego.com,airport,false,*,*,true,*
NQZ,ERZ,zd.wego.com,airport,false,*,*,true,*
NQZ,GZT,zd.wego.com,airport,false,*,*,true,*
NQZ,AJI,zd.wego.com,airport,false,*,*,true,*
NQZ,DLM,zd.wego.com,airport,false,*,*,true,*
HAM,EZS,zd.wego.com,airport,false,*,*,true,*
HAM,SZF,zd.wego.com,airport,false,*,*,true,*
HAM,FCO,zd.wego.com,airport,false,*,*,true,*
HAM,BGW,zd.wego.com,airport,false,*,*,true,*
HAM,BGY,zd.wego.com,airport,false,*,*,true,*
HAM,ERC,zd.wego.com,airport,false,*,*,true,*
HAM,NKT,zd.wego.com,airport,false,*,*,true,*
HAM,MQM,zd.wego.com,airport,false,*,*,true,*
HAM,CAI,zd.wego.com,airport,false,*,*,true,*
HAM,MED,zd.wego.com,airport,false,*,*,true,*
HAM,DXB,zd.wego.com,airport,false,*,*,true,*
HAM,TBS,zd.wego.com,airport,false,*,*,true,*
HAM,MLX,zd.wego.com,airport,false,*,*,true,*
HAM,AYT,zd.wego.com,airport,false,*,*,true,*
HAM,DNZ,zd.wego.com,airport,false,*,*,true,*
HAM,TZX,zd.wego.com,airport,false,*,*,true,*
HAM,GYD,zd.wego.com,airport,false,*,*,true,*
HAM,KYA,zd.wego.com,airport,false,*,*,true,*
HAM,TJK,zd.wego.com,airport,false,*,*,true,*
HAM,SHJ,zd.wego.com,airport,false,*,*,true,*
HAM,VAS,zd.wego.com,airport,false,*,*,true,*
HAM,PRN,zd.wego.com,airport,false,*,*,true,*
HAM,BJV,zd.wego.com,airport,false,*,*,true,*
HAM,RZV,zd.wego.com,airport,false,*,*,true,*
HAM,ADF,zd.wego.com,airport,false,*,*,true,*
HAM,VAN,zd.wego.com,airport,false,*,*,true,*
HAM,NAV,zd.wego.com,airport,false,*,*,true,*
HAM,TZL,zd.wego.com,airport,false,*,*,true,*
HAM,SKP,zd.wego.com,airport,false,*,*,true,*
HAM,HRG,zd.wego.com,airport,false,*,*,true,*
HAM,OGU,zd.wego.com,airport,false,*,*,true,*
HAM,ADB,zd.wego.com,airport,false,*,*,true,*
HAM,ECN,zd.wego.com,airport,false,*,*,true,*
HAM,KSY,zd.wego.com,airport,false,*,*,true,*
HAM,DIY,zd.wego.com,airport,false,*,*,true,*
HAM,BAH,zd.wego.com,airport,false,*,*,true,*
HAM,SSH,zd.wego.com,airport,false,*,*,true,*
HAM,JED,zd.wego.com,airport,false,*,*,true,*
HAM,COV,zd.wego.com,airport,false,*,*,true,*
HAM,BAL,zd.wego.com,airport,false,*,*,true,*
HAM,ASR,zd.wego.com,airport,false,*,*,true,*
HAM,DMM,zd.wego.com,airport,false,*,*,true,*
HAM,BEG,zd.wego.com,airport,false,*,*,true,*
HAM,RUH,zd.wego.com,airport,false,*,*,true,*
HAM,IGD,zd.wego.com,airport,false,*,*,true,*
HAM,SAW,zd.wego.com,airport,false,*,*,true,*
HAM,KWI,zd.wego.com,airport,false,*,*,true,*
HAM,IKA,zd.wego.com,airport,false,*,*,true,*
HAM,GNY,zd.wego.com,airport,false,*,*,true,*
HAM,SJJ,zd.wego.com,airport,false,*,*,true,*
HAM,ESB,zd.wego.com,airport,false,*,*,true,*
HAM,ERZ,zd.wego.com,airport,false,*,*,true,*
HAM,HTY,zd.wego.com,airport,false,*,*,true,*
HAM,EBL,zd.wego.com,airport,false,*,*,true,*
HAM,AJI,zd.wego.com,airport,false,*,*,true,*
HAM,GZT,zd.wego.com,airport,false,*,*,true,*
HAM,DLM,zd.wego.com,airport,false,*,*,true,*
DIY,VKO,zd.wego.com,airport,false,*,*,true,*
DIY,ARN,zd.wego.com,airport,false,*,*,true,*
DIY,GZP,zd.wego.com,airport,false,*,*,true,*
DIY,EZS,zd.wego.com,airport,false,*,*,true,*
DIY,SZF,zd.wego.com,airport,false,*,*,true,*
DIY,FCO,zd.wego.com,airport,false,*,*,true,*
DIY,BGW,zd.wego.com,airport,false,*,*,true,*
DIY,GVA,zd.wego.com,airport,false,*,*,true,*
DIY,BGY,zd.wego.com,airport,false,*,*,true,*
DIY,ERC,zd.wego.com,airport,false,*,*,true,*
DIY,NKT,zd.wego.com,airport,false,*,*,true,*
DIY,MQM,zd.wego.com,airport,false,*,*,true,*
DIY,CAI,zd.wego.com,airport,false,*,*,true,*
DIY,MED,zd.wego.com,airport,false,*,*,true,*
DIY,DXB,zd.wego.com,airport,false,*,*,true,*
DIY,AMM,zd.wego.com,airport,false,*,*,true,*
DIY,BGG,zd.wego.com,airport,false,*,*,true,*
DIY,TBS,zd.wego.com,airport,false,*,*,true,*
DIY,AMS,zd.wego.com,airport,false,*,*,true,*
DIY,MLX,zd.wego.com,airport,false,*,*,true,*
DIY,BSL,zd.wego.com,airport,false,*,*,true,*
DIY,MUC,zd.wego.com,airport,false,*,*,true,*
DIY,AYT,zd.wego.com,airport,false,*,*,true,*
DIY,DNZ,zd.wego.com,airport,false,*,*,true,*
DIY,EDO,zd.wego.com,airport,false,*,*,true,*
DIY,ZRH,zd.wego.com,airport,false,*,*,true,*
DIY,STR,zd.wego.com,airport,false,*,*,true,*
DIY,GYD,zd.wego.com,airport,false,*,*,true,*
DIY,KYA,zd.wego.com,airport,false,*,*,true,*
DIY,TJK,zd.wego.com,airport,false,*,*,true,*
DIY,SHJ,zd.wego.com,airport,false,*,*,true,*
DIY,SXZ,zd.wego.com,airport,false,*,*,true,*
DIY,VAS,zd.wego.com,airport,false,*,*,true,*
DIY,FRU,zd.wego.com,airport,false,*,*,true,*
DIY,PRN,zd.wego.com,airport,false,*,*,true,*
DIY,STN,zd.wego.com,airport,false,*,*,true,*
DIY,RZV,zd.wego.com,airport,false,*,*,true,*
DIY,BJV,zd.wego.com,airport,false,*,*,true,*
DIY,ADF,zd.wego.com,airport,false,*,*,true,*
DIY,VAN,zd.wego.com,airport,false,*,*,true,*
DIY,NAV,zd.wego.com,airport,false,*,*,true,*
DIY,BRU,zd.wego.com,airport,false,*,*,true,*
DIY,TAS,zd.wego.com,airport,false,*,*,true,*
DIY,CDG,zd.wego.com,airport,false,*,*,true,*
DIY,TZL,zd.wego.com,airport,false,*,*,true,*
DIY,SKP,zd.wego.com,airport,false,*,*,true,*
DIY,CPH,zd.wego.com,airport,false,*,*,true,*
DIY,HRG,zd.wego.com,airport,false,*,*,true,*
DIY,OGU,zd.wego.com,airport,false,*,*,true,*
DIY,YKO,zd.wego.com,airport,false,*,*,true,*
DIY,ADB,zd.wego.com,airport,false,*,*,true,*
DIY,ECN,zd.wego.com,airport,false,*,*,true,*
DIY,KSY,zd.wego.com,airport,false,*,*,true,*
DIY,HAJ,zd.wego.com,airport,false,*,*,true,*
DIY,VIE,zd.wego.com,airport,false,*,*,true,*
DIY,CKZ,zd.wego.com,airport,false,*,*,true,*
DIY,HAM,zd.wego.com,airport,false,*,*,true,*
DIY,KCM,zd.wego.com,airport,false,*,*,true,*
DIY,FRA,zd.wego.com,airport,false,*,*,true,*
DIY,ALA,zd.wego.com,airport,false,*,*,true,*
DIY,NQZ,zd.wego.com,airport,false,*,*,true,*
DIY,BAH,zd.wego.com,airport,false,*,*,true,*
DIY,SSH,zd.wego.com,airport,false,*,*,true,*
DIY,JED,zd.wego.com,airport,false,*,*,true,*
DIY,CGN,zd.wego.com,airport,false,*,*,true,*
DIY,COV,zd.wego.com,airport,false,*,*,true,*
DIY,BAL,zd.wego.com,airport,false,*,*,true,*
DIY,MSR,zd.wego.com,airport,false,*,*,true,*
DIY,BER,zd.wego.com,airport,false,*,*,true,*
DIY,ASR,zd.wego.com,airport,false,*,*,true,*
DIY,DUS,zd.wego.com,airport,false,*,*,true,*
DIY,BEG,zd.wego.com,airport,false,*,*,true,*
DIY,DMM,zd.wego.com,airport,false,*,*,true,*
DIY,RUH,zd.wego.com,airport,false,*,*,true,*
DIY,LYS,zd.wego.com,airport,false,*,*,true,*
DIY,IGD,zd.wego.com,airport,false,*,*,true,*
DIY,KWI,zd.wego.com,airport,false,*,*,true,*
DIY,IKA,zd.wego.com,airport,false,*,*,true,*
DIY,BUD,zd.wego.com,airport,false,*,*,true,*
DIY,GNY,zd.wego.com,airport,false,*,*,true,*
DIY,SJJ,zd.wego.com,airport,false,*,*,true,*
DIY,HTY,zd.wego.com,airport,false,*,*,true,*
DIY,ERZ,zd.wego.com,airport,false,*,*,true,*
DIY,EBL,zd.wego.com,airport,false,*,*,true,*
DIY,GZT,zd.wego.com,airport,false,*,*,true,*
DIY,AJI,zd.wego.com,airport,false,*,*,true,*
DIY,DLM,zd.wego.com,airport,false,*,*,true,*
KCM,VKO,zd.wego.com,airport,false,*,*,true,*
KCM,ARN,zd.wego.com,airport,false,*,*,true,*
KCM,GZP,zd.wego.com,airport,false,*,*,true,*
KCM,EZS,zd.wego.com,airport,false,*,*,true,*
KCM,SZF,zd.wego.com,airport,false,*,*,true,*
KCM,GVA,zd.wego.com,airport,false,*,*,true,*
KCM,ERC,zd.wego.com,airport,false,*,*,true,*
KCM,NKT,zd.wego.com,airport,false,*,*,true,*
KCM,MQM,zd.wego.com,airport,false,*,*,true,*
KCM,MED,zd.wego.com,airport,false,*,*,true,*
KCM,DXB,zd.wego.com,airport,false,*,*,true,*
KCM,AMM,zd.wego.com,airport,false,*,*,true,*
KCM,BGG,zd.wego.com,airport,false,*,*,true,*
KCM,AMS,zd.wego.com,airport,false,*,*,true,*
KCM,MLX,zd.wego.com,airport,false,*,*,true,*
KCM,MUC,zd.wego.com,airport,false,*,*,true,*
KCM,AYT,zd.wego.com,airport,false,*,*,true,*
KCM,EDO,zd.wego.com,airport,false,*,*,true,*
KCM,STR,zd.wego.com,airport,false,*,*,true,*
KCM,GYD,zd.wego.com,airport,false,*,*,true,*
KCM,TZX,zd.wego.com,airport,false,*,*,true,*
KCM,FRU,zd.wego.com,airport,false,*,*,true,*
KCM,STN,zd.wego.com,airport,false,*,*,true,*
KCM,BJV,zd.wego.com,airport,false,*,*,true,*
KCM,RZV,zd.wego.com,airport,false,*,*,true,*
KCM,ADF,zd.wego.com,airport,false,*,*,true,*
KCM,VAN,zd.wego.com,airport,false,*,*,true,*
KCM,TAS,zd.wego.com,airport,false,*,*,true,*
KCM,CDG,zd.wego.com,airport,false,*,*,true,*
KCM,YKO,zd.wego.com,airport,false,*,*,true,*
KCM,OGU,zd.wego.com,airport,false,*,*,true,*
KCM,ADB,zd.wego.com,airport,false,*,*,true,*
KCM,ECN,zd.wego.com,airport,false,*,*,true,*
KCM,KSY,zd.wego.com,airport,false,*,*,true,*
KCM,VIE,zd.wego.com,airport,false,*,*,true,*
KCM,CKZ,zd.wego.com,airport,false,*,*,true,*
KCM,DIY,zd.wego.com,airport,false,*,*,true,*
KCM,FRA,zd.wego.com,airport,false,*,*,true,*
KCM,NQZ,zd.wego.com,airport,false,*,*,true,*
KCM,ALA,zd.wego.com,airport,false,*,*,true,*
KCM,JED,zd.wego.com,airport,false,*,*,true,*
KCM,CGN,zd.wego.com,airport,false,*,*,true,*
KCM,MSR,zd.wego.com,airport,false,*,*,true,*
KCM,BAL,zd.wego.com,airport,false,*,*,true,*
KCM,BER,zd.wego.com,airport,false,*,*,true,*
KCM,DUS,zd.wego.com,airport,false,*,*,true,*
KCM,BEG,zd.wego.com,airport,false,*,*,true,*
KCM,IGD,zd.wego.com,airport,false,*,*,true,*
KCM,GNY,zd.wego.com,airport,false,*,*,true,*
KCM,SAW,zd.wego.com,airport,false,*,*,true,*
KCM,ERZ,zd.wego.com,airport,false,*,*,true,*
KCM,HTY,zd.wego.com,airport,false,*,*,true,*
KCM,AJI,zd.wego.com,airport,false,*,*,true,*
KCM,GZT,zd.wego.com,airport,false,*,*,true,*
KCM,DLM,zd.wego.com,airport,false,*,*,true,*
FRA,VKO,zd.wego.com,airport,false,*,*,true,*
FRA,GZP,zd.wego.com,airport,false,*,*,true,*
FRA,EZS,zd.wego.com,airport,false,*,*,true,*
FRA,SZF,zd.wego.com,airport,false,*,*,true,*
FRA,FCO,zd.wego.com,airport,false,*,*,true,*
FRA,BGW,zd.wego.com,airport,false,*,*,true,*
FRA,BGY,zd.wego.com,airport,false,*,*,true,*
FRA,ERC,zd.wego.com,airport,false,*,*,true,*
FRA,NKT,zd.wego.com,airport,false,*,*,true,*
FRA,MQM,zd.wego.com,airport,false,*,*,true,*
FRA,CAI,zd.wego.com,airport,false,*,*,true,*
FRA,MED,zd.wego.com,airport,false,*,*,true,*
FRA,DXB,zd.wego.com,airport,false,*,*,true,*
FRA,AMM,zd.wego.com,airport,false,*,*,true,*
FRA,BGG,zd.wego.com,airport,false,*,*,true,*
FRA,TBS,zd.wego.com,airport,false,*,*,true,*
FRA,MLX,zd.wego.com,airport,false,*,*,true,*
FRA,EDO,zd.wego.com,airport,false,*,*,true,*
FRA,DNZ,zd.wego.com,airport,false,*,*,true,*
FRA,TZX,zd.wego.com,airport,false,*,*,true,*
FRA,KYA,zd.wego.com,airport,false,*,*,true,*
FRA,SHJ,zd.wego.com,airport,false,*,*,true,*
FRA,TJK,zd.wego.com,airport,false,*,*,true,*
FRA,SXZ,zd.wego.com,airport,false,*,*,true,*
FRA,VAS,zd.wego.com,airport,false,*,*,true,*
FRA,FRU,zd.wego.com,airport,false,*,*,true,*
FRA,PRN,zd.wego.com,airport,false,*,*,true,*
FRA,RZV,zd.wego.com,airport,false,*,*,true,*
FRA,BJV,zd.wego.com,airport,false,*,*,true,*
FRA,ADF,zd.wego.com,airport,false,*,*,true,*
FRA,NAV,zd.wego.com,airport,false,*,*,true,*
FRA,VAN,zd.wego.com,airport,false,*,*,true,*
FRA,TZL,zd.wego.com,airport,false,*,*,true,*
FRA,TAS,zd.wego.com,airport,false,*,*,true,*
FRA,SKP,zd.wego.com,airport,false,*,*,true,*
FRA,HRG,zd.wego.com,airport,false,*,*,true,*
FRA,YKO,zd.wego.com,airport,false,*,*,true,*
FRA,OGU,zd.wego.com,airport,false,*,*,true,*
FRA,ADB,zd.wego.com,airport,false,*,*,true,*
FRA,KSY,zd.wego.com,airport,false,*,*,true,*
FRA,CKZ,zd.wego.com,airport,false,*,*,true,*
FRA,DIY,zd.wego.com,airport,false,*,*,true,*
FRA,KCM,zd.wego.com,airport,false,*,*,true,*
FRA,NQZ,zd.wego.com,airport,false,*,*,true,*
FRA,ALA,zd.wego.com,airport,false,*,*,true,*
FRA,BAH,zd.wego.com,airport,false,*,*,true,*
FRA,SSH,zd.wego.com,airport,false,*,*,true,*
FRA,COV,zd.wego.com,airport,false,*,*,true,*
FRA,BAL,zd.wego.com,airport,false,*,*,true,*
FRA,MSR,zd.wego.com,airport,false,*,*,true,*
FRA,ASR,zd.wego.com,airport,false,*,*,true,*
FRA,DMM,zd.wego.com,airport,false,*,*,true,*
FRA,BEG,zd.wego.com,airport,false,*,*,true,*
FRA,RUH,zd.wego.com,airport,false,*,*,true,*
FRA,IGD,zd.wego.com,airport,false,*,*,true,*
FRA,KWI,zd.wego.com,airport,false,*,*,true,*
FRA,IKA,zd.wego.com,airport,false,*,*,true,*
FRA,GNY,zd.wego.com,airport,false,*,*,true,*
FRA,SJJ,zd.wego.com,airport,false,*,*,true,*
FRA,HTY,zd.wego.com,airport,false,*,*,true,*
FRA,ERZ,zd.wego.com,airport,false,*,*,true,*
FRA,EBL,zd.wego.com,airport,false,*,*,true,*
FRA,AJI,zd.wego.com,airport,false,*,*,true,*
FRA,GZT,zd.wego.com,airport,false,*,*,true,*
FRA,DLM,zd.wego.com,airport,false,*,*,true,*
VIE,VKO,zd.wego.com,airport,false,*,*,true,*
VIE,EZS,zd.wego.com,airport,false,*,*,true,*
VIE,SZF,zd.wego.com,airport,false,*,*,true,*
VIE,BGW,zd.wego.com,airport,false,*,*,true,*
VIE,ERC,zd.wego.com,airport,false,*,*,true,*
VIE,NKT,zd.wego.com,airport,false,*,*,true,*
VIE,MQM,zd.wego.com,airport,false,*,*,true,*
VIE,CAI,zd.wego.com,airport,false,*,*,true,*
VIE,MED,zd.wego.com,airport,false,*,*,true,*
VIE,DXB,zd.wego.com,airport,false,*,*,true,*
VIE,AMM,zd.wego.com,airport,false,*,*,true,*
VIE,BGG,zd.wego.com,airport,false,*,*,true,*
VIE,TBS,zd.wego.com,airport,false,*,*,true,*
VIE,MLX,zd.wego.com,airport,false,*,*,true,*
VIE,AYT,zd.wego.com,airport,false,*,*,true,*
VIE,DNZ,zd.wego.com,airport,false,*,*,true,*
VIE,EDO,zd.wego.com,airport,false,*,*,true,*
VIE,TZX,zd.wego.com,airport,false,*,*,true,*
VIE,KYA,zd.wego.com,airport,false,*,*,true,*
VIE,SXZ,zd.wego.com,airport,false,*,*,true,*
VIE,TJK,zd.wego.com,airport,false,*,*,true,*
VIE,SHJ,zd.wego.com,airport,false,*,*,true,*
VIE,VAS,zd.wego.com,airport,false,*,*,true,*
VIE,FRU,zd.wego.com,airport,false,*,*,true,*
VIE,PRN,zd.wego.com,airport,false,*,*,true,*
VIE,RZV,zd.wego.com,airport,false,*,*,true,*
VIE,BJV,zd.wego.com,airport,false,*,*,true,*
VIE,ADF,zd.wego.com,airport,false,*,*,true,*
VIE,NAV,zd.wego.com,airport,false,*,*,true,*
VIE,VAN,zd.wego.com,airport,false,*,*,true,*
VIE,TZL,zd.wego.com,airport,false,*,*,true,*
VIE,TAS,zd.wego.com,airport,false,*,*,true,*
VIE,SKP,zd.wego.com,airport,false,*,*,true,*
VIE,HRG,zd.wego.com,airport,false,*,*,true,*
VIE,OGU,zd.wego.com,airport,false,*,*,true,*
VIE,YKO,zd.wego.com,airport,false,*,*,true,*
VIE,ADB,zd.wego.com,airport,false,*,*,true,*
VIE,ECN,zd.wego.com,airport,false,*,*,true,*
VIE,KSY,zd.wego.com,airport,false,*,*,true,*
VIE,CKZ,zd.wego.com,airport,false,*,*,true,*
VIE,DIY,zd.wego.com,airport,false,*,*,true,*
VIE,KCM,zd.wego.com,airport,false,*,*,true,*
VIE,NQZ,zd.wego.com,airport,false,*,*,true,*
VIE,ALA,zd.wego.com,airport,false,*,*,true,*
VIE,SSH,zd.wego.com,airport,false,*,*,true,*
VIE,BAH,zd.wego.com,airport,false,*,*,true,*
VIE,JED,zd.wego.com,airport,false,*,*,true,*
VIE,COV,zd.wego.com,airport,false,*,*,true,*
VIE,MSR,zd.wego.com,airport,false,*,*,true,*
VIE,BAL,zd.wego.com,airport,false,*,*,true,*
VIE,ASR,zd.wego.com,airport,false,*,*,true,*
VIE,DMM,zd.wego.com,airport,false,*,*,true,*
VIE,BEG,zd.wego.com,airport,false,*,*,true,*
VIE,RUH,zd.wego.com,airport,false,*,*,true,*
VIE,IGD,zd.wego.com,airport,false,*,*,true,*
VIE,KWI,zd.wego.com,airport,false,*,*,true,*
VIE,IKA,zd.wego.com,airport,false,*,*,true,*
VIE,GNY,zd.wego.com,airport,false,*,*,true,*
VIE,SJJ,zd.wego.com,airport,false,*,*,true,*
VIE,HTY,zd.wego.com,airport,false,*,*,true,*
VIE,ERZ,zd.wego.com,airport,false,*,*,true,*
VIE,EBL,zd.wego.com,airport,false,*,*,true,*
VIE,AJI,zd.wego.com,airport,false,*,*,true,*
VIE,GZT,zd.wego.com,airport,false,*,*,true,*
VIE,DLM,zd.wego.com,airport,false,*,*,true,*
CKZ,VKO,zd.wego.com,airport,false,*,*,true,*
CKZ,ARN,zd.wego.com,airport,false,*,*,true,*
CKZ,GZP,zd.wego.com,airport,false,*,*,true,*
CKZ,EZS,zd.wego.com,airport,false,*,*,true,*
CKZ,SZF,zd.wego.com,airport,false,*,*,true,*
CKZ,GVA,zd.wego.com,airport,false,*,*,true,*
CKZ,ERC,zd.wego.com,airport,false,*,*,true,*
CKZ,NKT,zd.wego.com,airport,false,*,*,true,*
CKZ,MQM,zd.wego.com,airport,false,*,*,true,*
CKZ,MED,zd.wego.com,airport,false,*,*,true,*
CKZ,DXB,zd.wego.com,airport,false,*,*,true,*
CKZ,AMM,zd.wego.com,airport,false,*,*,true,*
CKZ,BGG,zd.wego.com,airport,false,*,*,true,*
CKZ,AMS,zd.wego.com,airport,false,*,*,true,*
CKZ,MLX,zd.wego.com,airport,false,*,*,true,*
CKZ,MUC,zd.wego.com,airport,false,*,*,true,*
CKZ,AYT,zd.wego.com,airport,false,*,*,true,*
CKZ,STR,zd.wego.com,airport,false,*,*,true,*
CKZ,GYD,zd.wego.com,airport,false,*,*,true,*
CKZ,TZX,zd.wego.com,airport,false,*,*,true,*
CKZ,SXZ,zd.wego.com,airport,false,*,*,true,*
CKZ,FRU,zd.wego.com,airport,false,*,*,true,*
CKZ,STN,zd.wego.com,airport,false,*,*,true,*
CKZ,BJV,zd.wego.com,airport,false,*,*,true,*
CKZ,RZV,zd.wego.com,airport,false,*,*,true,*
CKZ,ADF,zd.wego.com,airport,false,*,*,true,*
CKZ,VAN,zd.wego.com,airport,false,*,*,true,*
CKZ,TAS,zd.wego.com,airport,false,*,*,true,*
CKZ,CDG,zd.wego.com,airport,false,*,*,true,*
CKZ,YKO,zd.wego.com,airport,false,*,*,true,*
CKZ,OGU,zd.wego.com,airport,false,*,*,true,*
CKZ,ADB,zd.wego.com,airport,false,*,*,true,*
CKZ,ECN,zd.wego.com,airport,false,*,*,true,*
CKZ,KSY,zd.wego.com,airport,false,*,*,true,*
CKZ,VIE,zd.wego.com,airport,false,*,*,true,*
CKZ,DIY,zd.wego.com,airport,false,*,*,true,*
CKZ,FRA,zd.wego.com,airport,false,*,*,true,*
CKZ,KCM,zd.wego.com,airport,false,*,*,true,*
CKZ,NQZ,zd.wego.com,airport,false,*,*,true,*
CKZ,ALA,zd.wego.com,airport,false,*,*,true,*
CKZ,JED,zd.wego.com,airport,false,*,*,true,*
CKZ,COV,zd.wego.com,airport,false,*,*,true,*
CKZ,CGN,zd.wego.com,airport,false,*,*,true,*
CKZ,BAL,zd.wego.com,airport,false,*,*,true,*
CKZ,MSR,zd.wego.com,airport,false,*,*,true,*
CKZ,BER,zd.wego.com,airport,false,*,*,true,*
CKZ,DUS,zd.wego.com,airport,false,*,*,true,*
CKZ,BEG,zd.wego.com,airport,false,*,*,true,*
CKZ,IGD,zd.wego.com,airport,false,*,*,true,*
CKZ,GNY,zd.wego.com,airport,false,*,*,true,*
CKZ,SAW,zd.wego.com,airport,false,*,*,true,*
CKZ,ERZ,zd.wego.com,airport,false,*,*,true,*
CKZ,HTY,zd.wego.com,airport,false,*,*,true,*
CKZ,AJI,zd.wego.com,airport,false,*,*,true,*
CKZ,GZT,zd.wego.com,airport,false,*,*,true,*
CKZ,DLM,zd.wego.com,airport,false,*,*,true,*
ECN,VKO,zd.wego.com,airport,false,*,*,true,*
ECN,ARN,zd.wego.com,airport,false,*,*,true,*
ECN,GZP,zd.wego.com,airport,false,*,*,true,*
ECN,EZS,zd.wego.com,airport,false,*,*,true,*
ECN,SZF,zd.wego.com,airport,false,*,*,true,*
ECN,FCO,zd.wego.com,airport,false,*,*,true,*
ECN,BGW,zd.wego.com,airport,false,*,*,true,*
ECN,GVA,zd.wego.com,airport,false,*,*,true,*
ECN,BGY,zd.wego.com,airport,false,*,*,true,*
ECN,ERC,zd.wego.com,airport,false,*,*,true,*
ECN,NKT,zd.wego.com,airport,false,*,*,true,*
ECN,MQM,zd.wego.com,airport,false,*,*,true,*
ECN,CAI,zd.wego.com,airport,false,*,*,true,*
ECN,DXB,zd.wego.com,airport,false,*,*,true,*
ECN,AMM,zd.wego.com,airport,false,*,*,true,*
ECN,BGG,zd.wego.com,airport,false,*,*,true,*
ECN,TBS,zd.wego.com,airport,false,*,*,true,*
ECN,MLX,zd.wego.com,airport,false,*,*,true,*
ECN,MUC,zd.wego.com,airport,false,*,*,true,*
ECN,BSL,zd.wego.com,airport,false,*,*,true,*
ECN,EDO,zd.wego.com,airport,false,*,*,true,*
ECN,ZRH,zd.wego.com,airport,false,*,*,true,*
ECN,DNZ,zd.wego.com,airport,false,*,*,true,*
ECN,STR,zd.wego.com,airport,false,*,*,true,*
ECN,TZX,zd.wego.com,airport,false,*,*,true,*
ECN,GYD,zd.wego.com,airport,false,*,*,true,*
ECN,KYA,zd.wego.com,airport,false,*,*,true,*
ECN,SHJ,zd.wego.com,airport,false,*,*,true,*
ECN,SXZ,zd.wego.com,airport,false,*,*,true,*
ECN,TJK,zd.wego.com,airport,false,*,*,true,*
ECN,VAS,zd.wego.com,airport,false,*,*,true,*
ECN,FRU,zd.wego.com,airport,false,*,*,true,*
ECN,PRN,zd.wego.com,airport,false,*,*,true,*
ECN,STN,zd.wego.com,airport,false,*,*,true,*
ECN,RZV,zd.wego.com,airport,false,*,*,true,*
ECN,BJV,zd.wego.com,airport,false,*,*,true,*
ECN,ADF,zd.wego.com,airport,false,*,*,true,*
ECN,VAN,zd.wego.com,airport,false,*,*,true,*
ECN,NAV,zd.wego.com,airport,false,*,*,true,*
ECN,BRU,zd.wego.com,airport,false,*,*,true,*
ECN,CDG,zd.wego.com,airport,false,*,*,true,*
ECN,TZL,zd.wego.com,airport,false,*,*,true,*
ECN,TAS,zd.wego.com,airport,false,*,*,true,*
ECN,SKP,zd.wego.com,airport,false,*,*,true,*
ECN,CPH,zd.wego.com,airport,false,*,*,true,*
ECN,OGU,zd.wego.com,airport,false,*,*,true,*
ECN,HRG,zd.wego.com,airport,false,*,*,true,*
ECN,YKO,zd.wego.com,airport,false,*,*,true,*
ECN,ADB,zd.wego.com,airport,false,*,*,true,*
ECN,HAJ,zd.wego.com,airport,false,*,*,true,*
ECN,KSY,zd.wego.com,airport,false,*,*,true,*
ECN,CKZ,zd.wego.com,airport,false,*,*,true,*
ECN,VIE,zd.wego.com,airport,false,*,*,true,*
